Package,Title,Version,Authors@R,Description,License,Encoding,LazyData,URL,BugReports,RoxygenNote,NeedsCompilation,Packaged,Author,Maintainer,Repository,Date/Publication,crandb_file_date,date,MD5sum,Type,VignetteBuilder,Collate,Language,Date,LazyLoad,Roxygen,SaveImage,Extends,ByteCompile,SystemRequirements,X-CRAN-Comment,X-CRAN-Original-Maintainer,Note,Remotes,X-CRAN-Original-Package,Suggest,Copyright,Additional_repositories,Biarch,URLNote,BuildManual,MailingList,Authors,RdMacros,X-schema.org-applicationCategory,X-schema.org-keywords,X-schema.org-isPartOf,Revision,Repository/R-Forge/Project,Repository/R-Forge/Revision
roxygen2,In-source documentation for R,3.0.0,"c(<U+000a>person(""Hadley"", ""Wickham"", email = ""h.wickham@gmail.com"",<U+000a>role = c(""aut"", ""cre"")),<U+000a>person(""Peter"", ""Danenberg"", email = ""pcd@roxygen.org"", role = ""aut""),<U+000a>person(""Manuel"", ""Eugster"", role = ""aut"")<U+000a>)","A Doxygen-like in-source documentation system<U+000a>for Rd, collation, and NAMESPACE.",GPL (>= 2),NA,NA,NA,NA,NA,yes,2013-12-06 12:56:28 UTC; hadley,"Hadley Wickham [aut, cre],<U+000a>Peter Danenberg [aut],<U+000a>Manuel Eugster [aut]",Hadley Wickham <h.wickham@gmail.com>,CRAN,2013-12-06 15:02:10,2013-12-06 09:02:12,2013-12-06T15:02:10+00:00,NA,NA,NA,'RcppExports.R' 'alias.R' 'description.R' 'family.R'<U+000a>'inherit-params.R' 'object-defaults.R' 'object-from-call.R'<U+000a>'object.R' 'parse-preref.R' 'parse-registry.R' 'parse.R'<U+000a>'rd-escape.R' 'rd-file-api.R' 'rd-parse.R' 'rd-tag-api.R'<U+000a>'roclet-collate.R' 'roclet-namespace.R' 'roclet-rd.R'<U+000a>'roclet.R' 'roxygen.R' 'roxygenize.R' 's3.R' 'source.R'<U+000a>'template.R' 'topic-name.R' 'topo-sort.R' 'usage.R'<U+000a>'util-locale.R' 'utils.R',NA,NA,NA,list(wrap = FALSE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
roxygen2,In-source documentation for R,3.1.0,"c(<U+000a>person(""Hadley"", ""Wickham"", email = ""h.wickham@gmail.com"",<U+000a>role = c(""aut"", ""cre"")),<U+000a>person(""Peter"", ""Danenberg"", email = ""pcd@roxygen.org"", role = ""aut""),<U+000a>person(""Manuel"", ""Eugster"", role = ""aut"")<U+000a>)","A Doxygen-like in-source documentation system<U+000a>for Rd, collation, and NAMESPACE.",GPL (>= 2),NA,NA,NA,NA,NA,yes,2014-01-29 14:48:22 UTC; hadley,"Hadley Wickham [aut, cre],<U+000a>Peter Danenberg [aut],<U+000a>Manuel Eugster [aut]",Hadley Wickham <h.wickham@gmail.com>,CRAN,2014-01-29 16:24:19,2014-01-29 10:24:20,2014-01-29T16:24:19+00:00,NA,NA,NA,'RcppExports.R' 'alias.R' 'description.R' 'family.R'<U+000a>'inherit-params.R' 'object-defaults.R' 'object-from-call.R'<U+000a>'object.R' 'parse-preref.R' 'parse-registry.R' 'parse.R' 'rc.R'<U+000a>'rd-escape.R' 'rd-file-api.R' 'rd-parse.R' 'rd-tag-api.R'<U+000a>'roclet-collate.R' 'roclet-namespace.R' 'roclet-rd.R'<U+000a>'roclet.R' 'roxygen.R' 'roxygenize.R' 's3.R' 'source.R'<U+000a>'template.R' 'topic-name.R' 'topo-sort.R' 'usage.R'<U+000a>'util-locale.R' 'utils.R',NA,NA,NA,list(wrap = FALSE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
roxygen2,In-source documentation for R,4.0.0,"c(<U+000a>person(""Hadley"", ""Wickham"", email = ""h.wickham@gmail.com"",<U+000a>role = c(""aut"", ""cre"")),<U+000a>person(""Peter"", ""Danenberg"", email = ""pcd@roxygen.org"", role = ""aut""),<U+000a>person(""Manuel"", ""Eugster"", role = ""aut"")<U+000a>)","A Doxygen-like in-source documentation system<U+000a>for Rd, collation, and NAMESPACE.",GPL (>= 2),NA,NA,https://github.com/klutometis/roxygen,NA,NA,yes,2014-05-02 12:14:41 UTC; hadley,"Hadley Wickham [aut, cre],<U+000a>Peter Danenberg [aut],<U+000a>Manuel Eugster [aut]",Hadley Wickham <h.wickham@gmail.com>,CRAN,2014-05-02 16:03:07,2014-05-02 10:03:09,2014-05-02T16:03:07+00:00,NA,NA,knitr,'RcppExports.R' 'alias.R' 'description.R' 'family.R'<U+000a>'inherit-params.R' 'minidesc.R' 'object-defaults.R'<U+000a>'object-from-call.R' 'object.R' 'parse-preref.R'<U+000a>'parse-registry.R' 'parse.R' 'rc.R' 'rd-escape.R'<U+000a>'rd-file-api.R' 'rd-parse.R' 'rd-tag-api.R' 'roclet-collate.R'<U+000a>'roclet-namespace.R' 'roclet-rd.R' 'roclet.R' 'roxygen.R'<U+000a>'roxygenize.R' 's3.R' 'safety.R' 'source.R' 'template.R'<U+000a>'topic-name.R' 'topo-sort.R' 'usage.R' 'util-locale.R'<U+000a>'utils.R',NA,NA,NA,list(wrap = FALSE),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
roxygen2,In-source documentation for R,4.0.1,"c(<U+000a>person(""Hadley"", ""Wickham"", email = ""h.wickham@gmail.com"",<U+000a>role = c(""aut"", ""cre"")),<U+000a>person(""Peter"", ""Danenberg"", email = ""pcd@roxygen.org"", role = ""aut""),<U+000a>person(""Manuel"", ""Eugster"", role = ""aut"")<U+000a>)","A Doxygen-like in-source documentation system<U+000a>for Rd, collation, and NAMESPACE.",GPL (>= 2),NA,NA,https://github.com/klutometis/roxygen,NA,NA,yes,2014-05-13 14:12:48 UTC; hadley,"Hadley Wickham [aut, cre],<U+000a>Peter Danenberg [aut],<U+000a>Manuel Eugster [aut]",Hadley Wickham <h.wickham@gmail.com>,CRAN,2014-05-17 16:48:26,2014-05-17 10:48:28,2014-05-17T16:48:26+00:00,NA,NA,knitr,'RcppExports.R' 'alias.R' 'description.R' 'family.R'<U+000a>'inherit-params.R' 'minidesc.R' 'object-defaults.R'<U+000a>'object-from-call.R' 'object.R' 'parse-preref.R'<U+000a>'parse-registry.R' 'parse.R' 'rc.R' 'rd-escape.R'<U+000a>'rd-file-api.R' 'rd-parse.R' 'rd-tag-api.R' 'roclet-collate.R'<U+000a>'roclet-namespace.R' 'roclet-rd.R' 'roclet.R' 'roxygen.R'<U+000a>'roxygenize.R' 's3.R' 'safety.R' 'source.R' 'template.R'<U+000a>'topic-name.R' 'topo-sort.R' 'usage.R' 'util-locale.R'<U+000a>'utils.R',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
roxygen2,In-source documentation for R,4.0.2,"c(<U+000a>person(""Hadley"", ""Wickham"",, ""h.wickham@gmail.com"", c(""aut"", ""cre"", ""cph"")),<U+000a>person(""Peter"", ""Danenberg"",, ""pcd@roxygen.org"", c(""aut"", ""cph"")),<U+000a>person(""Manuel"", ""Eugster"", role = c(""aut"", ""cph"")),<U+000a>person(""RStudio"", role = ""cph"")<U+000a>)","A Doxygen-like in-source documentation system<U+000a>for Rd, collation, and NAMESPACE.",GPL (>= 2),NA,NA,https://github.com/klutometis/roxygen,NA,NA,yes,2014-09-02 15:58:20 UTC; hadley,"Hadley Wickham [aut, cre, cph],<U+000a>Peter Danenberg [aut, cph],<U+000a>Manuel Eugster [aut, cph],<U+000a>RStudio [cph]",Hadley Wickham <h.wickham@gmail.com>,CRAN,2014-09-02 19:05:51,2014-09-02 14:36:36,2014-09-02T19:05:51+00:00,NA,NA,knitr,'RcppExports.R' 'alias.R' 'description.R' 'family.R'<U+000a>'inherit-params.R' 'minidesc.R' 'object-defaults.R'<U+000a>'object-from-call.R' 'object.R' 'order-params.R'<U+000a>'parse-preref.R' 'parse-registry.R' 'parse.R' 'rc.R'<U+000a>'rd-escape.R' 'rd-file-api.R' 'rd-parse.R' 'rd-tag-api.R'<U+000a>'roclet-collate.R' 'roclet-namespace.R' 'roclet-rd.R'<U+000a>'roclet.R' 'roxygen.R' 'roxygenize.R' 's3.R' 'safety.R'<U+000a>'source.R' 'template.R' 'topic-name.R' 'topo-sort.R' 'usage.R'<U+000a>'util-locale.R' 'utils.R',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
roxygen2,In-source Documentation for R,4.1.0,"c(<U+000a>person(""Hadley"", ""Wickham"",, ""h.wickham@gmail.com"", c(""aut"", ""cre"", ""cph"")),<U+000a>person(""Peter"", ""Danenberg"",, ""pcd@roxygen.org"", c(""aut"", ""cph"")),<U+000a>person(""Manuel"", ""Eugster"", role = c(""aut"", ""cph"")),<U+000a>person(""RStudio"", role = ""cph"")<U+000a>)","A Doxygen-like in-source documentation system<U+000a>for Rd, collation, and NAMESPACE.",GPL (>= 2),NA,NA,https://github.com/klutometis/roxygen,NA,NA,yes,2014-12-12 21:22:06 UTC; hadley,"Hadley Wickham [aut, cre, cph],<U+000a>Peter Danenberg [aut, cph],<U+000a>Manuel Eugster [aut, cph],<U+000a>RStudio [cph]",Hadley Wickham <h.wickham@gmail.com>,CRAN,2014-12-13 08:33:23,2014-12-13 02:34:20,2014-12-13T08:33:23+00:00,NA,NA,knitr,'RcppExports.R' 'alias.R' 'description.R' 'family.R'<U+000a>'inherit-params.R' 'minidesc.R' 'object-defaults.R'<U+000a>'object-from-call.R' 'object.R' 'order-params.R'<U+000a>'parse-preref.R' 'parse-registry.R' 'parse.R' 'rc.R'<U+000a>'rd-escape.R' 'rd-file-api.R' 'rd-parse.R' 'rd-tag-api.R'<U+000a>'roclet-collate.R' 'roclet-namespace.R' 'roclet-rd.R'<U+000a>'roclet.R' 'roxygen.R' 'roxygenize.R' 's3.R' 'safety.R'<U+000a>'source.R' 'template.R' 'topic-name.R' 'topo-sort.R' 'usage.R'<U+000a>'util-locale.R' 'utils.R',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
roxygen2,In-Source Documentation for R,4.1.1,"c(<U+000a>person(""Hadley"", ""Wickham"",, ""h.wickham@gmail.com"", c(""aut"", ""cre"", ""cph"")),<U+000a>person(""Peter"", ""Danenberg"",, ""pcd@roxygen.org"", c(""aut"", ""cph"")),<U+000a>person(""Manuel"", ""Eugster"", role = c(""aut"", ""cph"")),<U+000a>person(""RStudio"", role = ""cph"")<U+000a>)","A 'Doxygen'-like in-source documentation system<U+000a>for Rd, collation, and 'NAMESPACE' files.",GPL (>= 2),NA,NA,https://github.com/klutometis/roxygen,NA,NA,yes,2015-04-15 12:00:42 UTC; hadley,"Hadley Wickham [aut, cre, cph],<U+000a>Peter Danenberg [aut, cph],<U+000a>Manuel Eugster [aut, cph],<U+000a>RStudio [cph]",Hadley Wickham <h.wickham@gmail.com>,CRAN,2015-04-15 21:00:16,2015-04-15 15:35:35,2015-04-15T21:00:16+00:00,NA,NA,knitr,'RcppExports.R' 'alias.R' 'description.R' 'family.R'<U+000a>'inherit-params.R' 'minidesc.R' 'object-defaults.R'<U+000a>'object-from-call.R' 'object.R' 'order-params.R'<U+000a>'parse-preref.R' 'parse-registry.R' 'parse.R' 'rc.R'<U+000a>'rd-escape.R' 'rd-file-api.R' 'rd-parse.R' 'rd-tag-api.R'<U+000a>'roclet-collate.R' 'roclet-namespace.R' 'roclet-rd.R'<U+000a>'roclet-vignette.R' 'roclet.R' 'roxygen.R' 'roxygenize.R'<U+000a>'s3.R' 'safety.R' 'source.R' 'template.R' 'topic-name.R'<U+000a>'topo-sort.R' 'usage.R' 'util-locale.R' 'utils.R',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
roxygen2,In-Source Documentation for R,5.0.0,"c(<U+000a>person(""Hadley"", ""Wickham"",, ""hadley@rstudio.com"", c(""aut"", ""cre"", ""cph"")),<U+000a>person(""Peter"", ""Danenberg"",, ""pcd@roxygen.org"", c(""aut"", ""cph"")),<U+000a>person(""Manuel"", ""Eugster"", role = c(""aut"", ""cph"")),<U+000a>person(""RStudio"", role = ""cph"")<U+000a>)","A 'Doxygen'-like in-source documentation system<U+000a>for Rd, collation, and 'NAMESPACE' files.",GPL (>= 2),NA,NA,https://github.com/klutometis/roxygen,NA,5.0.0,yes,2015-10-28 14:04:52 UTC; hadley,"Hadley Wickham [aut, cre, cph],<U+000a>Peter Danenberg [aut, cph],<U+000a>Manuel Eugster [aut, cph],<U+000a>RStudio [cph]",Hadley Wickham <hadley@rstudio.com>,CRAN,2015-10-28 18:39:26,2015-10-28 13:45:42,2015-10-28T18:39:26+00:00,NA,NA,knitr,'RcppExports.R' 'alias.R' 'default-data-format.R'<U+000a>'description.R' 'family.R' 'inherit-params.R' 'minidesc.R'<U+000a>'object-defaults.R' 'object-from-call.R' 'object.R'<U+000a>'order-params.R' 'parse-preref.R' 'parse.R' 'rc.R'<U+000a>'rd-escape.R' 'rd-file-api.R' 'rd-parse.R' 'rd-tag-api.R'<U+000a>'tag-registry.R' 'roclet-collate.R' 'roclet-namespace.R'<U+000a>'roclet-rd.R' 'roclet-vignette.R' 'roclet.R' 'roxygen-tag.R'<U+000a>'roxygen.R' 'roxygenize.R' 's3.R' 'safety.R' 'source.R'<U+000a>'template.R' 'topic-name.R' 'topo-sort.R' 'usage.R'<U+000a>'util-locale.R' 'utils.R',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
roxygen2,In-Source Documentation for R,5.0.1,"c(
person(""Hadley"", ""Wickham"",, ""hadley@rstudio.com"", c(""aut"", ""cre"", ""cph"")),
person(""Peter"", ""Danenberg"",, ""pcd@roxygen.org"", c(""aut"", ""cph"")),
person(""Manuel"", ""Eugster"", role = c(""aut"", ""cph"")),
person(""RStudio"", role = ""cph"")
)","A 'Doxygen'-like in-source documentation system
for Rd, collation, and 'NAMESPACE' files.",GPL (>= 2),NA,NA,https://github.com/klutometis/roxygen,NA,5.0.1,yes,2015-11-10 19:54:01 UTC; hadley,"Hadley Wickham [aut, cre, cph],
Peter Danenberg [aut, cph],
Manuel Eugster [aut, cph],
RStudio [cph]",Hadley Wickham <hadley@rstudio.com>,CRAN,2015-11-11 00:08:42,2015-11-10 18:10:33,2015-11-11T00:08:42+00:00,NA,NA,knitr,"'RcppExports.R' 'alias.R' 'default-data-format.R'
'description.R' 'family.R' 'inherit-params.R' 'minidesc.R'
'object-defaults.R' 'object-from-call.R' 'object.R'
'order-params.R' 'parse-preref.R' 'parse.R' 'rc.R'
'rd-escape.R' 'rd-file-api.R' 'rd-parse.R' 'rd-tag-api.R'
'tag-registry.R' 'roclet-collate.R' 'roclet-namespace.R'
'roclet-rd.R' 'roclet-vignette.R' 'roclet.R' 'roxygen-tag.R'
'roxygen.R' 'roxygenize.R' 's3.R' 'safety.R' 'source.R'
'template.R' 'topic-name.R' 'topo-sort.R' 'usage.R'
'util-locale.R' 'utils.R'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
roxygen2,In-Line Documentation for R,6.0.0,"c(
person(""Hadley"", ""Wickham"",, ""hadley@rstudio.com"", c(""aut"", ""cre"", ""cph"")),
person(""Peter"", ""Danenberg"",, ""pcd@roxygen.org"", c(""aut"", ""cph"")),
person(""Manuel"", ""Eugster"", role = c(""aut"", ""cph"")),
person(""RStudio"", role = ""cph"")
)","Generate your Rd documentation, 'NAMESPACE' file, and collation
field using specially formatted comments. Writing documentation in-line
with code makes it easier to keep your documentation up-to-date as your
requirements change. 'Roxygen2' is inspired by the 'Doxygen' system for C++.",GPL (>= 2),NA,NA,https://github.com/klutometis/roxygen,https://github.com/klutometis/roxygen/issues,6.0.0,yes,2017-01-30 21:46:44 UTC; hadley,"Hadley Wickham [aut, cre, cph],
Peter Danenberg [aut, cph],
Manuel Eugster [aut, cph],
RStudio [cph]",Hadley Wickham <hadley@rstudio.com>,CRAN,2017-01-31 08:14:56,2017-01-31 07:18:04,2017-01-31T07:14:56+00:00,NA,NA,knitr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
roxygen2,In-Line Documentation for R,6.0.1,"c(
person(""Hadley"", ""Wickham"",, ""hadley@rstudio.com"", c(""aut"", ""cre"", ""cph"")),
person(""Peter"", ""Danenberg"",, ""pcd@roxygen.org"", c(""aut"", ""cph"")),
person(""Manuel"", ""Eugster"", role = c(""aut"", ""cph"")),
person(""RStudio"", role = ""cph"")
)","Generate your Rd documentation, 'NAMESPACE' file, and collation
field using specially formatted comments. Writing documentation in-line
with code makes it easier to keep your documentation up-to-date as your
requirements change. 'Roxygen2' is inspired by the 'Doxygen' system for C++.",GPL (>= 2),NA,NA,https://github.com/klutometis/roxygen,https://github.com/klutometis/roxygen/issues,6.0.1,yes,2017-02-06 14:33:02 UTC; hadley,"Hadley Wickham [aut, cre, cph],
Peter Danenberg [aut, cph],
Manuel Eugster [aut, cph],
RStudio [cph]",Hadley Wickham <hadley@rstudio.com>,CRAN,2017-02-06 16:37:05,2017-02-06 15:41:53,2017-02-06T15:37:05+00:00,NA,NA,knitr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
roxygen2,In-Line Documentation for R,6.1.0,"c(
person(""Hadley"", ""Wickham"",, ""hadley@rstudio.com"", c(""aut"", ""cre"", ""cph"")),
person(""Peter"", ""Danenberg"",, ""pcd@roxygen.org"", c(""aut"", ""cph"")),
person(""Manuel"", ""Eugster"", role = c(""aut"", ""cph"")),
person(""RStudio"", role = ""cph"")
)","Generate your Rd documentation, 'NAMESPACE' file, and collation
field using specially formatted comments. Writing documentation in-line
with code makes it easier to keep your documentation up-to-date as your
requirements change. 'Roxygen2' is inspired by the 'Doxygen' system for C++.",GPL (>= 2),UTF-8,NA,https://github.com/klutometis/roxygen,https://github.com/klutometis/roxygen/issues,6.0.1.9000,yes,2018-07-25 20:48:13 UTC; hadley,"Hadley Wickham [aut, cre, cph],
Peter Danenberg [aut, cph],
Manuel Eugster [aut, cph],
RStudio [cph]",Hadley Wickham <hadley@rstudio.com>,CRAN,2018-07-27 21:10:02 UTC,2018-07-27 21:14:41,2018-07-27T20:10:02+00:00,fa9c1673bd1c020ae6d3ade0975af7cd,NA,knitr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
roxygen2,In-Line Documentation for R,6.1.1,"c(
person(""Hadley"", ""Wickham"",, ""hadley@rstudio.com"", c(""aut"", ""cre"", ""cph"")),
person(""Peter"", ""Danenberg"",, ""pcd@roxygen.org"", c(""aut"", ""cph"")),
person(""Manuel"", ""Eugster"", role = c(""aut"", ""cph"")),
person(""RStudio"", role = ""cph"")
)","Generate your Rd documentation, 'NAMESPACE' file, and collation
field using specially formatted comments. Writing documentation in-line
with code makes it easier to keep your documentation up-to-date as your
requirements change. 'Roxygen2' is inspired by the 'Doxygen' system for C++.",GPL (>= 2),UTF-8,NA,https://github.com/klutometis/roxygen,https://github.com/klutometis/roxygen/issues,6.1.1,yes,2018-11-06 23:40:35 UTC; hadley,"Hadley Wickham [aut, cre, cph],
Peter Danenberg [aut, cph],
Manuel Eugster [aut, cph],
RStudio [cph]",Hadley Wickham <hadley@rstudio.com>,CRAN,2018-11-07 05:40:12 UTC,2018-11-07 05:44:27,2018-11-07T04:40:12+00:00,c89657962c453e498a8ce58fc14b9cc3,NA,knitr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
roxygen2,In-Line Documentation for R,7.0.0,"
c(person(given = ""Hadley"",
family = ""Wickham"",
role = c(""aut"", ""cre"", ""cph""),
email = ""hadley@rstudio.com"",
comment = c(""ORCID"" = ""0000-0003-4757-117X"")),
person(given = ""Peter"",
family = ""Danenberg"",
role = c(""aut"", ""cph""),
email = ""pcd@roxygen.org""),
person(given = ""Gábor"",
family = ""Csárdi"",
role = c(""aut""),
email = ""csardi.gabor@gmail.com""),
person(given = ""Manuel"",
family = ""Eugster"",
role = c(""aut"", ""cph"")),
person(given = ""RStudio"",
role = ""cph""))","Generate your Rd documentation, 'NAMESPACE' file,
and collation field using specially formatted comments. Writing
documentation in-line with code makes it easier to keep your
documentation up-to-date as your requirements change. 'Roxygen2' is
inspired by the 'Doxygen' system for C++.",GPL (>= 2),UTF-8,NA,https://github.com/r-lib/roxygen2,https://github.com/r-lib/roxygen2/issues,6.1.99.9001,yes,2019-11-07 18:55:59 UTC; hadley,"Hadley Wickham [aut, cre, cph]
(<https://orcid.org/0000-0003-4757-117X>),
Peter Danenberg [aut, cph],
Gábor Csárdi [aut],
Manuel Eugster [aut, cph],
RStudio [cph]",Hadley Wickham <hadley@rstudio.com>,CRAN,2019-11-12 17:50:02 UTC,2019-11-12 19:44:36,2019-11-12T16:50:02+00:00,30cdb2c7debe9ef53479bf2d885d7353,NA,knitr,NA,en-GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
roxygen2,In-Line Documentation for R,7.0.1,"
c(person(given = ""Hadley"",
family = ""Wickham"",
role = c(""aut"", ""cre"", ""cph""),
email = ""hadley@rstudio.com"",
comment = c(""ORCID"" = ""0000-0003-4757-117X"")),
person(given = ""Peter"",
family = ""Danenberg"",
role = c(""aut"", ""cph""),
email = ""pcd@roxygen.org""),
person(given = ""Gábor"",
family = ""Csárdi"",
role = c(""aut""),
email = ""csardi.gabor@gmail.com""),
person(given = ""Manuel"",
family = ""Eugster"",
role = c(""aut"", ""cph"")),
person(given = ""RStudio"",
role = ""cph""))","Generate your Rd documentation, 'NAMESPACE' file,
and collation field using specially formatted comments. Writing
documentation in-line with code makes it easier to keep your
documentation up-to-date as your requirements change. 'Roxygen2' is
inspired by the 'Doxygen' system for C++.",GPL (>= 2),UTF-8,NA,"https://roxygen2.r-lib.org/, https://github.com/r-lib/roxygen2",https://github.com/r-lib/roxygen2/issues,7.0.0.9000,yes,2019-11-22 14:05:38 UTC; hadley,"Hadley Wickham [aut, cre, cph]
(<https://orcid.org/0000-0003-4757-117X>),
Peter Danenberg [aut, cph],
Gábor Csárdi [aut],
Manuel Eugster [aut, cph],
RStudio [cph]",Hadley Wickham <hadley@rstudio.com>,CRAN,2019-11-22 14:50:02 UTC,2019-11-22 16:08:32,2019-11-22T13:50:02+00:00,da5d2e90eb582c10f163f183eec6bb21,NA,knitr,NA,en-GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
roxygen2,In-Line Documentation for R,7.0.2,"
c(person(given = ""Hadley"",
family = ""Wickham"",
role = c(""aut"", ""cre"", ""cph""),
email = ""hadley@rstudio.com"",
comment = c(""ORCID"" = ""0000-0003-4757-117X"")),
person(given = ""Peter"",
family = ""Danenberg"",
role = c(""aut"", ""cph""),
email = ""pcd@roxygen.org""),
person(given = ""Gábor"",
family = ""Csárdi"",
role = c(""aut""),
email = ""csardi.gabor@gmail.com""),
person(given = ""Manuel"",
family = ""Eugster"",
role = c(""aut"", ""cph"")),
person(given = ""RStudio"",
role = ""cph""))","Generate your Rd documentation, 'NAMESPACE' file,
and collation field using specially formatted comments. Writing
documentation in-line with code makes it easier to keep your
documentation up-to-date as your requirements change. 'Roxygen2' is
inspired by the 'Doxygen' system for C++.",GPL (>= 2),UTF-8,NA,"https://roxygen2.r-lib.org/, https://github.com/r-lib/roxygen2",https://github.com/r-lib/roxygen2/issues,7.0.1.9000,yes,2019-12-02 08:45:40 UTC; hadley,"Hadley Wickham [aut, cre, cph]
(<https://orcid.org/0000-0003-4757-117X>),
Peter Danenberg [aut, cph],
Gábor Csárdi [aut],
Manuel Eugster [aut, cph],
RStudio [cph]",Hadley Wickham <hadley@rstudio.com>,CRAN,2019-12-02 09:30:02 UTC,2019-12-02 11:08:26,2019-12-02T08:30:02+00:00,95a793d446f18c00d2e885b2a0d289ea,NA,knitr,NA,en-GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
roxygen2md,'Roxygen' to 'Markdown',1.0.0,"
c(person(given = ""Kirill"",
family = ""Müller"",
role = c(""aut"", ""cre""),
email = ""krlmlr+r@mailbox.org""),
person(given = ""Heather"",
family = ""Turner"",
role = ""ctb""))","Converts elements of 'roxygen' documentation to
'markdown'.",GPL-3,UTF-8,true,"https://roxygen2md.r-lib.org, https://github.com/r-lib/roxygen2md",https://github.com/r-lib/roxygen2md/issues,6.1.1,no,2019-06-15 13:49:43 UTC; kirill,"Kirill Müller [aut, cre],
Heather Turner [ctb]",Kirill Müller <krlmlr+r@mailbox.org>,CRAN,2019-06-17 15:40:03 UTC,2019-06-17 17:32:35,2019-06-17T14:40:03+00:00,36a03ba61171d21f9170e30a7b102e71,NA,NA,NA,NA,2019-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
rprojroot,Finding Files in Project Subdirectories,1.0,"person(given = ""Kirill"", family = ""Müller"", role = c(""aut"",<U+000a>""cre""), email = ""krlmlr+r@mailbox.org"")","Robust, reliable and flexible paths to files below a<U+000a>project root. The 'root' of a project is defined as a directory<U+000a>that matches a certain criterion, e.g., it contains a certain<U+000a>regular file.",GPL-3,UTF-8,true,https://krlmlr.github.io/rprojroot,https://github.com/krlmlr/rprojroot/issues,5.0.1,no,2016-03-26 20:40:09 UTC; muelleki,"Kirill Müller [aut, cre]",Kirill Müller <krlmlr+r@mailbox.org>,CRAN,2016-03-26 22:02:23,2016-03-26 17:04:20,2016-03-26T22:02:23+00:00,NA,NA,knitr,'rrmake.R' 'criterion.R' 'file.R' 'has-file.R' 'root.R'<U+000a>'shortcut.R' 'zzz-autoroxy.R',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://github.com/krlmlr/rprojroot,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
